Date,Price,ALRAJHI_Price,ALRAJHI_Vol.,BIST_Price,BIST_Vol.,DAX_Price,DAX_Vol.,DFM_Price,DFM_Vol.,DJI_Price,DJI_Vol.,Dollar_Price,Dollar_Vol.,EGX_Price,EGX_Vol.,EURUSD_Price,FTSE_Price,FTSE_Vol.,GBKK_Price,GBKK_Vol.,Gold_Price,Gold_Vol.,IXIC_Price,IXIC_Vol.,KARACHI_Price,KARACHI_Vol.,MOEX_Price,N225_Price,N225_Vol.,NYSE_Price,NYSE_Vol.,OIL_Price,SABIC_Price,SABIC_Vol.,SCECO_Price,SCECO_Vol.,SSEC_Price,SSEC_Vol.,STC_Price,STC_Vol.,TA_Price,TA_Vol.
2013-07-10,7706.01,45.15,3120000.0,74420.79,483750000.0,8300.03,84500000.0,1.99,57930000.0,15496.62988,81180000.0,80.02600000000001,13140.0,751.5,45520000.0,1.3746,6390.84,607070000.0,390.0,8580000.0,1370.3,80.0,2967.3701170000004,1690840000.0,21110.34,0.0,3021.07,8478.780273,113200.0,7952.040039,3617100000.0,105.42,95.0,3520000.0,12.85,738500.0,2293.08,10730000000.0,41.0,340630.0,1226.31,60290000.0
2013-07-09,7708.52,45.9,1510000.0,72938.89,410180000.0,8366.29,59790000.0,2.07,74390000.0,15477.269530000001,90990000.0,80.22,14310.0,757.47,37130000.0,1.3784,6453.46,620940000.0,395.0,1060000.0,1369.1,90.0,3013.649902,1721330000.0,21048.08,0.0,3004.71,8557.570313,101600.0,8037.169922,3998430000.0,105.61,95.0,4840000.0,12.85,586260.0,2288.53,10140000000.0,41.0,793830.0,1231.83,42530000.0
2013-07-08,7695.25,45.9,1290000.0,72555.0,532230000.0,8391.94,85750000.0,1.98,30830000.0,15516.20996,88430000.0,79.846,15640.0,755.74,52910000.0,1.3805,6465.73,467690000.0,390.0,1880000.0,1385.4,120.0,3029.6201170000004,1763510000.0,21698.35,0.0,2956.12,8531.400391,101600.0,8051.140137,4034700000.0,106.47,94.5,5820000.0,12.9,1290000.0,2275.67,12400000000.0,40.5,740730.0,1227.6,52460000.0
2013-07-07,7717.26,45.75,1930000.0,73849.74,644430000.0,8376.29,72730000.0,1.99,55150000.0,15608.44043,87730000.0,79.98899999999999,20800.0,757.21,69850000.0,1.38,6499.99,637580000.0,390.0,904370.0,1401.1,10.0,3060.340088,1777750000.0,22015.04,0.0,2966.12,8608.429688,106700.0,8143.540039,3645830000.0,106.34,94.0,3970000.0,12.9,1730000.0,2302.4,12840000000.0,40.4,700930.0,1222.6,23930000.0
2013-07-04,7668.58,45.9,1980000.0,74015.22,516299999.99999994,8438.12,80100000.0,1.9,18610000.0,15651.980469999999,76850000.0,80.25,28640.0,760.55,37110000.0,1.3777,6483.34,667130000.0,386.0,1980000.0,1400.0,10.0,3060.060059,1633170000.0,22135.72,0.0,2979.05,8723.549805,109800.0,8132.950195,3574010000.0,106.53,93.5,6040000.0,12.95,1830000.0,2305.11,12420000000.0,40.1,982730.0,1232.0,105580000.0
2013-07-03,7586.31,45.9,4800000.0,75368.07,577460000.0,8415.76,95300000.0,1.92,44350000.0,15627.55957,104840000.0,80.32300000000001,16350.000000000002,760.72,58110000.0,1.3781,6587.43,678150000.0,395.0,2910000.0,1416.9,20.0,3044.790039,1854230000.0,21919.62,0.0,3038.88,8692.820313,99200.0,8115.060059,3807950000.0,105.8,92.25,3820000.0,12.9,1880000.0,2299.99,13920000000.0,39.9,566080.0,1232.07,58740000.0
2013-07-02,7620.83,45.3,4050000.0,75816.02,399960000.0,8359.25,82330000.0,1.92,39660000.0,15503.84961,111040000.0,80.377,17030.0,763.28,93060000.0,1.3683,6611.94,568870000.0,390.0,1500000.0,1415.9,30.0,3035.070068,1825190000.0,22216.46,0.0,3053.13,8739.099609,114100.0,8164.02002,3803860000.0,106.52,92.5,4220000.0,12.9,981330.0,2282.87,12610000000.0,40.1,903340.0,1241.17,66910000.0
2013-07-01,7567.43,45.3,4590000.0,75873.99,495080000.0,8338.31,89030000.0,1.86,33390000.0,15528.57031,145120000.0,80.638,17850.0,759.84,87750000.0,1.3685,6574.34,478930000.0,386.0,963670.0,1401.3,20.0,3061.1298829999996,1869130000.0,22541.64,0.0,3059.49,8794.030273,132500.0,8123.02002,4004910000.0,107.34,92.25,3760000.0,12.85,3150000.0,2251.81,11030000000.0,40.0,340710.0,1225.56,23610000.0
2013-06-30,7496.57,44.1,3520000.0,77022.76,748250000.0,8318.32,145600000.0,1.86,14260000.0,15534.490230000001,117550000.0,80.443,19240.0,761.3,57020000.0,1.3676,6583.39,632930000.0,390.0,985850.0,1406.7,0.0,3001.149902,1944010000.0,22757.72,0.0,3010.93,8733.5,113300.0,8030.029785,3975140000.0,108.4,91.5,1870000.0,12.85,668940.0,2224.8,7170000000.0,39.9,399940.0,1224.12,35520000.0
2013-06-26,7504.38,43.2,1830000.0,77072.09,748280000.0,8260.48,78950000.0,1.84,57340000.0,15557.13965,87240000.0,80.69,15620.0,766.37,59510000.0,1.3535,6529.68,566010000.0,390.0,1860000.0,1415.2,10.0,2940.409912,1740430000.0,22324.57,0.0,3039.69,8837.830078,92800.0,7907.580078,3559390000.0,107.26,91.5,2940000.0,12.85,679380.0,2217.01,8320000000.0,40.0,298190.0,1215.4,77830000.0
2013-06-25,7517.36,42.9,2530000.0,75678.08,615500000.0,8299.73,122120000.0,1.82,31950000.0,15547.84961,94880000.0,80.571,14780.0,763.71,50380000.0,1.3523,6511.21,641420000.0,381.0,752230.0,1419.2,20.0,2939.360107,2175840000.0,22209.07,0.0,3110.19,8671.610352,127500.0,7901.140137,4261670000.0,107.64,91.5,3230000.0,12.9,2250000.0,2241.92,8620000000.0,39.9,250430.0,1232.71,44610000.0
2013-06-24,7500.69,42.75,2340000.0,76227.95,711300000.0,8398.38,62900000.0,1.74,12760000.0,15539.169919999998,103260000.0,80.54899999999999,22690.0,763.02,61780000.0,1.3561,6604.21,698360000.0,386.0,878390.0,1438.3,130.0,2912.409912,2047090000.0,22150.74,0.0,3112.03,8677.759766,106000.0,7802.52002,4288540000.0,109.04,91.75,3260000.0,12.85,1150000.0,2246.83,9030000000.0,39.9,545490.0,1232.23,52480000.0
2013-06-23,7561.5,42.6,2780000.0,73921.95,650730000.0,8406.94,73390000.0,1.76,10260000.0,15576.69043,99320000.0,80.48,36220.0,761.25,71820000.0,1.3542,6619.58,604090000.0,386.0,2230000.0,1449.5,10.0,2950.209961,2004150000.0,22358.96,0.0,3111.73,8816.070313,118500.0,7871.810059,3727990000.0,109.87,92.5,3310000.0,12.85,1160000.0,2232.97,9850000000.0,40.1,346190.0,1230.16,56470000.0
2013-06-22,7527.36,43.05,2980000.0,71789.85,709120000.0,8410.73,97990000.0,1.77,14880000.0,15547.0,98700000.0,80.367,48160.0,753.41,48270000.0,1.3519999999999999,6647.87,660350000.0,386.0,1990000.0,1442.0,100.0,2919.350098,1735380000.0,22276.7,0.0,3151.97,8811.459961,143900.0,7799.609863,3869070000.0,109.83,92.0,4730000.0,12.9,2740000.0,2246.3,9040000000.0,40.0,359770.0,1222.72,41620000.0
2013-06-19,7526.26,42.45,2990000.0,71074.11,627380000.0,8275.97,113060000.0,1.75,30280000.0,15543.96973,180920000.0,81.295,13010.0,745.68,48570000.0,1.3524,6681.98,977040000.0,381.0,2330000.0,1446.4,40.0,2907.780029,1683460000.0,22092.42,0.0,3173.75,9103.790039,99700.0,7739.430176000001,3688120000.0,109.4,93.0,4990000.0,12.9,1040000.0,2235.57,8650000000.0,40.1,890980.0,1215.76,66709999.99999999
2013-06-18,7526.29,42.6,2000000.0,71981.59,536090000.00000006,8271.02,135630000.0,1.79,47990000.0,15524.269530000001,229260000.0,81.072,610.0,747.81,36900000.0,1.3573,6621.06,751660000.0,376.0,1060000.0,1444.7,20.0,2902.300049,1826210000.0,22274.51,0.0,3190.45,9013.650391,121000.0,7696.009765999999,4114040000.0,109.26,93.25,4179999.9999999995,12.9,3170000.0,2231.17,9230000000.0,40.0,770700.0,1204.66,61810000.0
2013-06-17,7463.37,42.75,3020000.0,71682.3,493480000.0,8259.03,67360000.0,1.71,12540000.0,15465.91016,136270000.0,81.44800000000001,16040.0,749.34,46040000.0,1.3582,6570.95,696260000.0,381.0,465310.0,1453.9,60.0,2904.669922,1933900000.0,22080.85,0.0,3205.35,9119.69043,105600.0,7656.77002,4280420000.0,111.39,92.25,4460000.0,12.9,2220000.0,2205.5,8860000000.0,39.8,821230.0,1193.16,41080000.0
2013-06-16,7330.48,42.0,3020000.0,73111.83,518120000.0,8244.91,75420000.0,1.73,25840000.0,15456.919919999998,126240000.0,81.491,20720.0,747.93,67990000.0,1.3558,6560.25,487600000.0,376.0,178710.0,1480.4,40.0,2874.709961,2016980000.0,21823.05,0.0,3207.67,9078.459961,97100.0,7588.220215,4664280000.0,112.1,91.25,5590000.0,12.9,2100000.0,2174.12,6830000000.0,39.3,1830000.0,1203.19,58390000.0
2013-06-15,7294.38,41.25,3990000.0,75409.63,459690000.0,8298.98,96060000.0,1.72,41870000.0,15485.03027,105970000.0,81.52199999999999,43840.0,749.55,56970000.0,1.3618,6554.79,455320000.0,381.0,602050.0,1478.5,10.0,2814.429932,2692450000.0,21590.66,0.0,3241.05,9052.700195,108200.0,7503.759765999999,4512470000.0,111.47,91.75,5130000.0,12.8,2860000.0,2177.91,7670000000.0,39.3,2410000.0,1209.31,61250000.0
2013-06-12,7623.89,41.25,5030000.0,73718.71,503400000.0,8379.11,88490000.0,1.78,58090000.0,15459.69043,99430000.0,81.819,29330.0,745.93,82050000.0,1.3579,6587.95,505140000.0,376.0,321240.0,1485.5,20.0,2782.550049,1870420000.0,21441.12,0.0,3160.2,8922.990234,92100.0,7443.870117,3786750000.0,111.55,94.25,3830000.0,12.7,7530000.0,2199.31,9670000000.0,41.0,450450.0,1210.68,39980000.0
2013-06-11,7583.28,43.2,2290000.0,76438.81,399830000.0,8314.23,80770000.0,1.73,60120000.0,15460.69043,130140000.0,81.796,31870.0,749.85,68350000.0,1.3526,6620.43,595810000.0,376.0,225750.0,1486.2,20.0,2853.8701170000004,1861850000.0,21501.72,0.0,3147.54,8922.030273,108300.0,7555.299805,4123680000.0,111.2,94.25,3400000.0,13.0,2690000.0,2218.32,9160000000.0,40.9,943190.0,1209.89,30080000.0
2013-06-10,7635.75,43.05,2430000.0,76736.59,387610000.0,8331.06,73050000.0,1.79,38180000.0,15298.0,124950000.0,82.167,39060.0,751.81,63040000.0,1.3526,6597.44,673300000.0,376.0,1020000.0,1485.9,20.0,2832.169922,1929640000.0,20958.86,0.0,3137.86,8819.040039,98000.0,7492.910156,4108330000.0,110.32,94.5,3110000.0,13.0,2620000.0,2184.54,9650000000.0,41.4,504390.0,1203.01,26680000.0
2013-06-09,7642.24,43.35,2440000.0,76294.51,682110000.0,8331.57,119920000.0,1.9,15600000.0,15298.03027,105050000.0,82.66799999999999,44640.0,749.26,59630000.0,1.3522,6623.17,502870000.0,381.0,421260.0,1469.5,10.0,2856.550049,1750290000.0,21283.77,0.0,3082.2,8859.389648,141800.0,7558.790039,3937670000.0,111.55,94.75,4650000.0,13.0,4890000.0,2242.17,9520000000.0,41.4,1190000.0,1204.53,26550000.0
2013-06-08,7645.65,43.2,2420000.0,75761.53,597650000.0,8337.09,79510000.0,1.93,23550000.0,15228.45996,109270000.0,82.205,22100.0,753.48,92260000.0,1.3489,6630.67,756020000.0,376.0,492510.0,1484.3,60.0,2839.73999,1282680000.0,21342.65,0.0,2993.22,8701.349609,122800.0,7543.330078,2872660000.0,112.8,95.25,4179999.9999999995,13.1,2600000.0,2244.64,10970000000.0,41.9,1080000.0,1204.14,47320000.0
2013-06-05,7613.35,43.2,3780000.0,73851.53,533539999.99999994,8254.72,71750000.0,1.96,42650000.0,15137.21973,136820000.0,82.40100000000001,31780.0,755.69,88430000.0,1.3526,6634.36,657400000.0,381.0,425280.0,1462.9,20.0,2853.27002,221430000.0,21458.9,0.0,3012.89,8740.980469,112000.0,7583.399901999999,3441640000.0,112.25,94.5,4380000.0,13.1,1940000.0,2197.6,7160000000.0,42.8,840950.0,1206.19,47280000.0
2013-06-04,7576.63,43.2,6620000.0,71214.61,628030000.0,8201.05,68670000.0,1.96,24860000.0,14995.45996,94560000.0,82.14200000000001,9810.0,763.1,96760000.0,1.3474,6571.93,694630000.0,381.0,371900.0,1464.8,70.0,2847.27002,1671040000.0,21168.0,0.0,3025.42,8796.150391,119000.0,7543.359863,3534290000.0,109.28,95.0,5520000.0,13.1,2600000.0,2193.8,6830000000.0,42.5,1030000.0,1196.86,24220000.0
2013-06-03,7557.24,42.9,7350000.0,70640.5,604360000.0,8234.81,67640000.0,1.94,43700000.0,14923.730469999999,61000000.0,82.14200000000001,27160.0,756.64,125550000.0,1.3493,6556.35,746490000.0,376.0,1300000.0,1473.5,70.0,2837.3701170000004,2180130000.0,20814.14,0.0,3020.97,8795.0,113200.0,7477.689941,4557620000.0,108.36,95.0,4640000.0,13.1,8840000.0,2194.85,8000000000.0,42.7,716670.0,1196.8,18320000.0
2013-06-02,7472.14,42.0,8109999.999999999,73101.76,660060000.0,8212.77,87870000.0,2.01,56580000.0,14974.95996,116610000.0,82.00299999999999,41840.0,746.86,101760000.0,1.3524,6586.11,585050000.0,376.0,2660000.0,1434.0,90.0,2810.1298829999996,1966370000.0,20537.03,0.0,3038.3,8785.870117,116900.0,7368.410156,0.0,108.25,94.25,4200000.0,13.05,5760000.0,2181.94,7160000000.0,42.9,1290000.0,1205.09,114110000.0
2013-06-01,7435.19,41.25,6390000.0,73461.89,750610000.0,8158.8,81260000.0,1.98,102270000.0,14911.59961,120570000.0,81.465,31640.0,744.48,88670000.0,1.3530000000000002,6544.94,595530000.0,376.0,4080000.0,1425.2,210.0,2747.610107,1755750000.0,20416.6,0.0,3009.04,8582.280273,103300.0,7302.790039,4011960000.0,107.58,93.75,3260000.0,13.05,13260000.0,2206.78,6680000000.0,42.4,505350.0,1215.02,53880000.0
2013-05-29,7404.12,41.1,2160000.0,78834.61,413200000.0,8066.48,75950000.0,1.93,34520000.0,15016.580080000002,230000000.0,81.2,34090.0,736.26,96500000.0,1.3522,6543.41,646070000.0,376.0,2640000.0,1429.3,60.0,2749.350098,1625600000.0,20566.69,0.0,3023.42,8497.990234,126200.0,7270.399901999999,3403230000.0,106.95,93.25,2700000.0,12.95,2880000.0,2219.55,7360000000.0,42.2,715650.0,1207.71,35990000.0
2013-05-28,7378.0,40.95,4580000.0,77739.61,466440000.0,8057.75,82860000.0,1.92,45130000.0,14921.28027,113650000.0,81.441,16700.0,725.88,53740000.0,1.3359,6504.96,606500000.0,381.0,2870000.0,1419.9,210.0,2796.22998,1761050000.0,20474.62,0.0,3025.04,8410.980469,137400.0,7389.919922,4268360000.0,107.06,93.5,3350000.0,12.9,2690000.0,2226.13,8060000000.000001,42.0,2440000.0,1201.62,64180000.00000001
2013-05-27,7326.93,40.5,3010000.0,78946.45,545890000.0,7968.54,79570000.0,1.99,118590000.0,14769.990230000001,133230000.0,81.392,30450.0,724.37,106540000.0,1.3334,6513.08,658610000.0,381.0,4320000.0,1451.9,90.0,2872.050049,1655370000.0,20244.82,0.0,3010.95,8408.219727,153400.0,7584.069823999999,4258140000.0,107.83,93.5,3620000.0,12.9,1240000.0,2225.77,8289999999.999999,41.5,817040.0,1203.37,52440000.0
2013-05-26,7319.82,40.35,3180000.0,80011.09,709510000.0,7806.0,116270000.0,2.03,126740000.0,14669.69043,135940000.0,81.531,34230.0,719.07,104590000.0,1.3294,6450.07,622000000.0,386.0,3750000.0,1461.6,140.0,2823.820068,1390260000.0,19916.27,0.0,2983.25,8547.339844,129100.0,7480.009765999999,3497190000.0,107.8,93.25,3670000.0,12.95,1580000.0,2211.59,8630000000.0,41.2,737250.0,1203.74,58130000.0
2013-05-25,7333.83,40.35,2340000.0,76488.6,559250000.0,7994.31,119380000.0,1.96,102040000.0,14795.79004,158670000.0,81.223,37470.0,730.59,116530000.0,1.3299,6375.52,725870000.0,395.0,210340.0,1480.4,60.0,2882.48999,1480220000.0,19661.46,0.0,3013.06,8658.830078,112000.0,7609.339844,3537530000.0,107.96,93.5,3830000.0,12.9,2410000.0,2225.3,8180000000.0,41.2,1040000.0,1218.55,44680000.0
2013-05-22,7363.13,40.65,2130000.0,76880.65,565170000.0,7829.32,115950000.0,1.85,173330000.0,14760.62012,420080000.0,80.934,30890.0,731.95,98740000.0,1.3312,6421.67,824170000.0,395.0,210000.0,1480.4,80.0,2815.840088,1594310000.0,19472.55,0.0,2961.61,8600.919922,140300.0,7459.279785,3442920000.0,106.69,94.25,4950000.0,12.95,2380000.0,2227.74,8970000000.0,40.9,923530.0,1230.35,28360000.0
2013-05-21,7355.27,40.8,2170000.0,75041.03,740900000.0,7910.77,96760000.0,1.87,149700000.0,15105.509769999999,172630000.0,81.26,21270.0,737.3,82940000.0,1.3268,6229.87,663010000.0,395.0,517150.0,1466.1,40.0,2838.1201170000004,1602080000.0,19262.74,0.0,2930.65,8622.040039,123200.0,7533.600098000001,3506510000.0,106.75,94.25,6050000.0,12.95,1900000.0,2234.4,7740000000.0,40.6,523059.99999999994,1230.12,39080000.0
2013-05-20,7307.36,40.95,4940000.0,76386.19,603760000.0,7983.92,96720000.0,1.63,106750000.0,15315.46973,111380000.0,81.293,25750.0,748.6,82780000.0,1.3255,6303.94,560700000.0,395.0,760080.0,1472.0,220.0,2820.6298829999996,1633370000.0,19256.7,0.0,2953.36,8642.889648,127000.0,7515.939941,3687720000.0,105.27,92.75,5800000.0,12.95,3340000.0,2236.62,8560000000.000001,40.6,1100000.0,1232.23,41440000.0
2013-05-19,7300.34,40.5,3730000.0,78332.59,728290000.0,7959.22,101760000.0,1.5,66060000.0,15186.299809999999,99210000.0,81.207,38710.0,746.94,73450000.0,1.318,6307.78,657030000.0,395.0,1050000.0,1477.1,150.0,2839.399902,2020100000.0,19226.63,0.0,2944.37,8539.709961,141700.0,7613.040039,4401570000.0,104.94,92.25,5140000.0,13.0,4430000.0,2236.3,12770000000.0,40.4,1570000.0,1229.26,48130000.0
2013-05-18,7229.02,40.05,3420000.0,75895.26,818830000.0,7990.75,102940000.0,1.47,108260000.0,15078.70996,139250000.0,81.758,20070.0,744.51,72730000.0,1.3119999999999998,6215.47,920730000.0,395.0,2670000.0,1442.3,820.0,2872.48999,1586190000.0,19034.53,0.0,3002.2,8683.200195,113000.0,7630.799805,3259430000.0,104.47,92.0,3760000.0,13.05,5750000.0,2301.26,9630000000.0,39.9,1200000.0,1228.42,32930000.0
2013-05-15,7147.42,39.9,2080000.0,79636.79,645060000.0,7940.99,128570000.0,1.36,19580000.0,15178.080080000002,107430000.0,81.815,26370.0,760.53,63190000.0,1.3209,6243.4,803970000.0,390.0,342980.0,1485.4,600.0,2909.8701170000004,1835480000.0,18982.42,0.0,3021.86,8714.120117,109300.0,7704.120117,3815350000.0,104.89,91.25,4470000.0,12.9,1910000.0,2297.67,10440000000.0,39.7,766870.0,1225.74,19730000.0
2013-05-14,7139.3,39.75,2340000.0,80733.25,768680000.0,7811.3,109490000.0,1.32,8900000.0,14992.54004,104490000.0,81.374,21120.0,763.28,63980000.0,1.317,6165.48,754670000.0,390.0,280090.0,1497.3,2990.0,2932.959961,1563080000.0,18822.85,0.0,3002.37,8889.379883,162300.0,7770.27002,3695700000.0,105.56,91.25,4470000.0,12.95,1290000.0,2326.71,9700000000.0,39.6,1010000.0,1229.74,46480000.0
2013-05-13,7158.75,39.9,2570000.0,76983.66,787690000.0,7692.45,121380000.0,1.33,23550000.0,15130.38965,105770000.0,81.17,18620.0,758.28,70570000.0,1.3192,6101.91,786470000.0,390.0,1840000.0,1483.4,10.0,2929.149902,1822200000.0,18917.71,0.0,2955.17,8870.80957,151200.0,7754.319823999999,4094470000.0,106.43,91.0,4990000.0,12.95,1020000.0,2328.28,10120000000.0,39.2,1390000.0,1239.79,44070000.0
2013-05-12,7195.17,39.75,2330000.0,85990.01,672860000.0,7789.24,245490000.0,1.35,13420000.0,15231.37988,101610000.0,81.027,36430.0,749.75,59640000.0,1.3222,6029.1,864110000.0,395.0,225150.0,1494.4,50.0,2866.169922,3544010000.0,18885.6,0.0,2907.37,8931.919922,120000.0,7609.859863,5271490000.0,106.65,91.5,4430000.0,13.0,1120000.0,2324.24,11920000000.0,39.7,1120000.0,1242.54,46660000.0
2013-05-11,7220.42,39.9,2870000.0,87170.23,500500000.0,7928.48,131810000.0,1.35,22420000.0,15247.80957,94250000.0,81.32300000000001,39510.0,759.15,95630000.0,1.3241,6116.17,1510000000.0,395.0,307650.0,1473.9,60.0,2863.889893,1514430000.0,18779.66,0.0,2946.31,8871.679688,72100.0,7540.209961,3501820000.0,106.1,91.75,4099999.9999999995,12.95,784990.0,2317.37,13120000000.0,39.8,2330000.0,1237.67,93820000.0
2013-05-08,7206.27,40.2,2320000.0,87174.54,603490000.0,8197.08,78660000.0,1.38,57160000.0,15044.45996,137380000.0,81.658,28730.0,759.46,84220000.0,1.334,6159.51,874370000.0,395.0,566550.0,1490.4,80.0,2845.399902,1623160000.0,18647.29,0.0,3024.43,8913.700195,117500.0,7502.490234000001,3412940000.0,104.97,91.75,5470000.0,13.0,958960.0,2257.43,8760000000.0,39.3,667080.0,1243.95,53810000.0
2013-05-07,7182.48,40.2,2370000.0,89916.41,728910000.0,8229.51,73650000.0,1.4,78130000.0,14955.4502,140410000.0,81.936,24480.0,760.84,49970000.0,1.3393,6348.82,723620000.0,390.0,560940.0,1497.7,0.0,2862.1298829999996,1668580000.0,18605.55,0.0,3038.38,8960.280273,104400.0,7546.799805,3286910000.0,104.92,91.5,3050000.0,13.0,1770000.0,2240.02,9310000000.0,39.2,287430.0,1247.42,42100000.0
2013-05-06,7189.13,39.9,8680000.0,90546.75,537390000.0,8215.73,73150000.0,1.37,44930000.0,15168.09961,141400000.0,81.978,43030.0,758.09,87690000.0,1.3369,6374.21,654140000.0,395.0,2310000.0,1541.9,40.0,2853.889893,1795850000.0,18631.21,0.0,2973.14,8967.110352,115300.0,7544.169922,3969370000.0,105.21,91.5,3700000.0,13.0,1330000.0,2278.4,11650000000.0,39.0,322100.0,1239.09,80310000.0
2013-05-05,7205.75,39.9,2270000.0,91016.31,580690000.0,8127.96,72770000.0,1.37,75280000.0,15255.21973,134280000.0,82.427,44850.0,765.67,103470000.0,1.3382,6330.49,575440000.0,390.0,4420000.0,1482.3,30.0,2902.439941,2021190000.0,18614.36,0.0,2983.06,9120.219727,132500.0,7730.02002,4590480000.0,105.1,91.25,3240000.0,13.05,1370000.0,2270.28,8029999999.999999,39.2,983000.0,1249.37,68300000.0
2013-05-04,7214.06,39.75,2850000.0,91351.4,551960000.0,8095.39,97590000.0,1.36,34860000.0,15123.549809999999,147980000.0,81.539,62800.0,777.97,86310000.0,1.3356,6308.26,734160000.0,390.0,640370.0,1482.3,20.0,2938.409912,1845240000.0,18394.12,0.0,3013.07,9202.360352,91300.0,7810.830078,3301650000.0,105.28,91.75,3570000.0,13.05,1630000.0,2263.97,9100000000.0,39.0,500410.0,1248.96,56130000.0
2013-05-01,7175.36,39.75,2650000.0,93178.87,560720000.0,8143.27,81790000.0,1.33,13150000.0,15322.21973,208830000.0,81.919,34460.0,780.25,70280000.0,1.3357,6304.63,824350000.0,386.0,1880000.0,1490.1,110.0,2950.810059,1009330000.0,18361.87,0.0,2995.67,9165.150391,84200.0,7838.660156,2116390000.0,105.44,90.25,2920000.0,13.0,1850000.0,2286.6,11770000000.0,38.9,590390.0,1244.64,52250000.0
2013-04-30,7179.8,39.45,1660000.0,91190.82,520610000.0,8222.46,96690000.0,1.34,22960000.0,15306.019530000001,121150000.0,81.763,27240.0,776.25,85120000.0,1.3417,6299.45,693800000.0,386.0,3910000.0,1485.7,40.0,2970.3701170000004,1423990000.0,18524.5,0.0,3014.73,9150.69043,85900.0,7855.089844,3041520000.0,105.95,90.75,2240000.0,13.0,1480000.0,2310.59,8410000000.0,39.0,804920.0,1234.95,39420000.0
2013-04-29,7166.93,39.6,2610000.0,90165.14,523710000.00000006,8307.69,75730000.0,1.34,32979999.999999996,15399.94043,114020000.0,81.764,25300.0,771.29,97220000.0,1.3335,6340.08,736370000.0,386.0,3160000.0,1507.8,120.0,2955.199951,1437420000.0,18714.28,0.0,3060.6,9080.669922,102800.0,7768.569823999999,2745140000.0,106.14,91.0,3680000.0,12.95,3520000.0,2318.61,9880000000.0,39.1,301380.0,1240.51,133520000.00000001
2013-04-28,7140.83,39.45,4280000.0,91924.84,640850000.0,8254.68,103600000.0,1.37,60310000.0,15307.330080000002,130680000.0,82.053,26390.0,764.42,93110000.0,1.3329,6400.45,597230000.0,376.0,311350.0,1546.8,60.0,2934.48999,1455500000.0,18764.55,0.0,3058.14,9069.950195,85700.0,7742.02002,2904860000.0,106.4,91.25,3720000.0,13.05,2290000.0,2324.29,13980000000.0,39.1,1500000.0,1240.06,38050000.0
2013-04-27,7149.97,39.15,1780000.0,91946.74,593280000.0,8098.81,85240000.0,1.34,113460000.0,15290.740230000001,105660000.0,82.4,34340.0,761.54,87760000.0,1.3348,6411.99,786640000.0,376.0,557190.0,1547.1,20.0,2945.350098,1725730000.0,18723.35,0.0,3131.72,9140.410156,79500.0,7753.740234000001,3470600000.0,106.11,91.25,3000000.0,13.05,2620000.0,2347.18,14130000000.0,38.6,824300.0,1240.78,37050000.0
2013-04-24,7127.68,39.15,3290000.0,92112.07,625490000.0,8196.18,89160000.0,1.29,25970000.0,15300.57031,148810000.0,82.04,25190.0,771.93,208960000.0,1.3256,6336.11,680970000.0,376.0,106580.0,1568.5,40.0,2898.77002,1635120000.0,18713.61,0.0,3087.62,9138.509766,124000.0,7667.660156,3426290000.0,105.28,91.25,4600000.0,13.05,1210000.0,2326.31,13110000000.0,38.9,658090.0,1236.98,32299999.999999996
2013-04-23,7124.4,39.15,2180000.0,91287.14,486210000.0,8295.96,82410000.0,1.27,44300000.0,15387.12012,171850000.0,82.31700000000001,31660.0,793.48,91760000.0,1.3262,6419.31,800990000.0,376.0,1390000.0,1571.4,50.0,2867.080078,1719460000.0,18653.06,0.0,3095.94,9045.730469,107500.0,7633.640137,3654440000.0,105.39,91.25,5350000.0,13.0,1760000.0,2273.4,16170000000.000002,39.1,1260000.0,1237.28,59860000.0
2013-04-22,7124.3,39.15,2460000.0,89765.18,477040000.0,8285.8,97750000.0,1.22,15950000.0,15334.96973,122970000.0,82.711,21300.0,796.55,78660000.0,1.33,6558.58,806460000.0,381.0,2420000.0,1559.2,40.0,2874.060059,1373620000.0,18636.03,0.0,3130.4,9062.070313,98300.0,7654.02002,3212930000.0,105.31,91.25,4610000.0,13.05,886720.0,2359.51,12030000000.0,38.7,1610000.0,1226.89,42740000.0
2013-04-21,7099.17,39.3,1920000.0,89568.89,477620000.0,8348.84,122400000.0,1.23,13850000.0,15348.330080000002,116420000.0,82.955,25500.0,794.14,73510000.0,1.3343,6525.12,780010000.0,381.0,1340000.0,1570.3,100.0,2903.030029,1414470000.0,18613.44,0.0,3248.24,8891.75,122800.0,7741.560059,2862720000.0,104.82,90.5,3310000.0,13.05,739390.0,2365.59,12700000000.0,38.9,1210000.0,1228.23,41460000.0
2013-04-20,7098.48,39.3,1820000.0,89931.15,545670000.0,8400.2,103140000.0,1.25,13820000.0,15234.75,175750000.0,82.84,52420.0,799.32,56500000.0,1.3382,6583.09,1180000000.0,381.0,2460000.0,1592.0,140.0,2911.459961,1774160000.0,18575.88,0.0,3198.11,8836.610352,123400.0,7763.149901999999,3566680000.0,104.81,90.5,4310000.0,13.0,971650.0,2313.22,9780000000.0,39.0,527460.0,1226.21,33900000.0
